id,start,player,team,dob,position,tour,place,prize,pool,end,age,exp,weight,crt,age2,age3,exp2,exp3,const
11,2013-09-02,akke,Alliance,1988-05-26,4,RaidCall EMS One Fall Season,3,4000.0,35000.0,2013-12-08,9230,12,0.6982534980393392,861.9379608413458,85192900,786330467000,144,1728,1
11,2013-09-11,akke,Alliance,1988-05-26,4,WePlay Dota2 League Season 2,2,6000.0,41000.0,2013-11-10,9239,13,0.7088125512685809,889.3651057668449,85359121,788632918919,169,2197,1
11,2013-10-17,akke,Alliance,1988-05-26,5,Dota 2 Champions League Season 1,1,25000.0,68000.0,2014-01-15,9275,14,0.7425760837359738,838.615787934157,86025625,797887671875,196,2744,1
11,2013-10-21,akke,Alliance,1988-05-26,4,Fragbite Masters 2013,1,15205.0,34969.0,2013-12-14,9279,15,0.6981943638488097,850.304061131354,86099841,798920424639,225,3375,1
11,2013-11-04,akke,Alliance,1988-05-26,4,ASUS ROG DreamLeague Kick-Off Season,3,7500.0,55000.0,2013-11-30,9293,16,0.7284166516894216,663.89896142253,86359849,802542076757,256,4096,1
11,2013-11-22,akke,Alliance,1988-05-26,5,MLG Championship Columbus,5,2739.0,136959.0,2013-11-24,9311,17,0.7893020753508921,542.4847002527509,86694721,807214547231,289,4913,1
11,2013-11-25,akke,Alliance,1988-05-26,4,StarLadder StarSeries Season 8,2,31000.0,130200.0,2014-01-19,9314,18,0.7859246331689069,542.400949793119,86750596,807995051144,324,5832,1
11,2014-01-07,akke,Alliance,1988-05-26,5,Dota 2 League Season 4,4,2500.0,50000.0,2014-01-08,9357,19,0.7220561423566209,554.8003729628633,87553449,819237622293,361,6859,1
11,2014-02-09,akke,Alliance,1988-05-26,5,Dota 2 Champions League Season 2,4,12300.0,197100.0,2014-04-15,9390,20,0.8135955316562243,383.9170578361826,88172100,827936019000,400,8000,1
11,2014-02-18,akke,Alliance,1988-05-26,5,XMG Captains Draft Invitational,3,4825.0,43425.0,2014-04-01,9399,21,0.7126473515968931,396.2416761361163,88341201,830318948199,441,9261,1
11,2014-03-03,akke,Alliance,1988-05-26,5,ASUS ROG DreamLeague Season 1,1,74000.0,220000.0,2014-06-16,9412,22,0.8209307801908562,305.5149717659856,88585744,833769022528,484,10648,1
11,2014-03-05,akke,Alliance,1988-05-26,5,StarLadder StarSeries Season 9,5,7500.0,53000.0,2014-04-20,9414,23,0.7259447084541306,283.4167234808335,88623396,834300649944,529,12167,1
11,2014-03-29,akke,Alliance,1988-05-26,5,WPC 2014,4,8003.0,244886.0,2014-06-02,9438,24,0.8280824356885808,182.07384713723764,89075844,840697815672,576,13824,1
11,2014-04-25,akke,Alliance,1988-05-26,5,Dota 2 Champions League Season 3,3,10175.0,81404.0,2014-06-25,9465,25,0.754582795865543,424.08371253323025,89586225,847933619625,625,15625,1
11,2014-06-28,akke,Alliance,1988-05-26,5,ESL One Frankfurt 2014,3,21090.0,210900.0,2014-06-29,9529,26,0.8181116698405347,324.0406295036038,90801841,865250742889,676,17576,1
11,2014-07-08,akke,Alliance,1988-05-26,5,The International 2014,11,38234.0,10967674.0,2014-07-21,9539,27,1.0,43.25303980664194,90992521,867977657819,729,19683,1
11,2014-08-15,akke,Alliance,1988-05-26,5,StarLadder StarSeries Season 10,4,18718.0,233980.0,2014-10-26,9577,28,0.7626550266152107,350.5985287424737,91718929,878392183033,784,21952,1
11,2014-10-02,akke,Alliance,1988-05-26,5,World Cyber Arena 2014,3,40360.0,468177.0,2014-10-05,9625,29,0.8054428728024902,264.017096271224,92640625,891666015625,841,24389,1
11,2014-10-09,akke,Alliance,1988-05-26,5,ESL One New York 2014,5,7051.0,141012.0,2014-10-10,9632,30,0.7314165200131894,392.4426493710931,92775424,893612883968,900,27000,1
11,2014-12-10,akke,Alliance,1988-05-26,5,Esportal Dota 2 League Invitational Tournament 1,3,1558.0,18692.0,2014-12-14,9694,31,0.6067594145310029,587.6459945032868,93973636,910980427384,961,29791,1
11,2015-01-21,akke,Alliance,1988-05-26,5,Dota Pit League Season 3,5,10615.0,329068.0,2015-07-12,9736,32,0.7836925984237137,295.3943753357928,94789696,922872480256,1024,32768,1
11,2015-03-09,akke,Alliance,1988-05-26,5,StarLadder StarSeries Season 12,5,6000.0,150000.0,2015-04-26,9783,33,0.7352282742984712,414.33443347574075,95707089,936302451687,1089,35937,1
11,2015-03-28,akke,Alliance,1988-05-26,5,ASUS ROG DreamLeague Season 3,4,12458.0,150581.0,2015-06-15,9802,34,0.7354667530726456,202.0494467896633,96079204,941768357608,1156,39304,1
11,2015-04-06,akke,Alliance,1988-05-26,5,i-League Season 3,5,14935.0,356311.0,2015-05-23,9811,35,0.7885992768912532,25.56727354755617,96255721,944364878731,1225,42875,1
11,2015-04-20,akke,Alliance,1988-05-26,5,joinDOTA MLG Pro League Season 2,2,41812.0,183971.0,2015-06-07,9825,36,0.7478215509497563,33.20057180108006,96530625,948413390625,1296,46656,1
11,2015-05-03,akke,Alliance,1988-05-26,5,RoG Play It Cool Dota 2 Invitational,2,7500.0,30000.0,2015-05-03,9838,37,0.6359443775597338,218.1033408377043,96786244,952183068472,1369,50653,1
11,2015-06-20,akke,Alliance,1988-05-26,5,ESL One Frankfurt 2015,5,14810.0,296202.0,2015-06-21,9886,38,0.7772015584218886,-15.392713907125653,97732996,966188398456,1444,54872,1
11,2015-09-21,akke,Alliance,1988-05-26,5,World Cyber Arena 2015 - European Pro Qualifiers,4,3000.0,97500.0,2015-09-24,9979,39,0.6885640906349999,131.63142122799354,99580441,993713220739,1521,59319,1
11,2015-09-29,akke,Alliance,1988-05-26,5,ASUS ROG DreamLeague Season 4,4,15000.0,130000.0,2015-11-28,9987,40,0.7058076761163765,69.67541723515751,99740169,996105067803,1600,64000,1
11,2015-11-13,akke,Alliance,1988-05-26,5,Frankfurt Major 2015,9,45000.0,3000000.0,2015-11-21,10032,41,0.8939484827604671,-419.71686700587657,100641024,1009630752768,1681,68921,1
11,2016-01-13,akke,Alliance,1988-05-26,5,SL i-League StarSeries Season 1,1,120891.0,302286.0,2016-01-17,10093,42,0.7563871654664464,-20.83465702032322,101868649,1028160274357,1764,74088,1
11,2016-01-19,akke,Alliance,1988-05-26,5,Captains Draft 3.0,3,18623.0,124153.0,2016-02-17,10099,43,0.7030492633023712,-7.658076347174301,101989801,1029995000299,1849,79507,1
11,2016-02-25,akke,Alliance,1988-05-26,5,The Shanghai Major 2016,7,105000.0,3000000.0,2016-03-06,10136,44,0.8939484827604671,-367.0167015007189,102738496,1041357395456,1936,85184,1
11,2016-04-14,akke,Alliance,1988-05-26,5,StarLadder i-League Invitational #1,5,5000.0,99500.0,2016-04-17,10185,45,0.6897811827873919,-49.75651850175177,103734225,1056533081625,2025,91125,1
11,2016-05-09,akke,Alliance,1988-05-26,5,EPICENTER 2016,5,20000.0,400000.0,2016-05-15,10210,46,0.773175741604593,-177.76936124104986,104244100,1064332261000,2116,97336,1
12,2012-11-22,alex,Mousesports,1991-09-07,5,DreamHack Winter 2012,3,3775.0,45299.0,2012-11-25,7747,0,0.7450697431176053,1008.9760576385326,60016009,464944021723,0,0,1
12,2012-11-26,alex,Mousesports,1991-09-07,3,The Defense Season 3,4,1500.0,53000.0,2013-03-30,7751,1,0.7559811034023665,1061.8723693795405,60078001,465664585751,1,1,1
12,2012-12-12,alex,Mousesports,1991-09-07,3,RaidCall Dota 2 League Season 2,3,2000.0,28000.0,2013-04-10,7767,2,0.7116365615251168,1087.070725080989,60326289,468554286663,4,8,1
12,2013-02-10,alex,Mousesports,1991-09-07,5,The Premier League Season 4,3,2000.0,20000.0,2013-04-28,7827,3,0.6882530765849391,1147.629980611238,61261929,479497118283,9,27,1
12,2013-02-11,alex,Mousesports,1991-09-07,5,StarLadder StarSeries Season 5,4,1000.0,23000.0,2013-04-07,7828,4,0.6979659768454697,1169.257627844189,61277584,479680927552,16,64,1
12,2013-03-14,alex,Mousesports,1991-09-07,5,DreamHack Dota 2 Invitational,3,1000.0,10000.0,2013-04-18,7859,5,0.640082098733365,1186.1630044993942,61763881,485402340779,25,125,1
12,2013-03-18,alex,Mousesports,1991-09-07,5,RaidCall EMS One Spring Season,3,4000.0,28000.0,2013-04-21,7863,6,0.7116365615251168,1201.0264627655279,61826769,486143884647,36,216,1
13,2015-09-21,alohadance,Team Empire,1997-09-15,4,World Cyber Arena 2015 - European Pro Qualifiers,5,3000.0,97500.0,2015-09-24,6580,9,0.6885640906349999,1132.050733110734,43296400,284890312000,81,729,1
13,2015-09-29,alohadance,Team Empire,1997-09-15,4,ASUS ROG DreamLeague Season 4,2,30000.0,130000.0,2015-11-28,6588,10,0.7058076761163765,1235.8829848930216,43401744,285930689472,100,1000,1
13,2015-11-30,alohadance,Team Empire,1997-09-15,4,Game Show Global eSports Cup Season 1,1,125000.0,160000.0,2015-12-06,6650,11,0.7182535233856827,1362.0305067999616,44222500,294079625000,121,1331,1
13,2015-12-02,alohadance,Team Empire,1997-09-15,4,Dota 2 Champions League Christmas Charity Magic,3,5023.0,10046.0,2015-12-23,6652,12,0.5523403970784754,1278.953706600206,44249104,294345039808,144,1728,1
13,2015-12-17,alohadance,Team Empire,1997-09-15,4,World Cyber Arena 2015,4,46275.0,493600.0,2015-12-20,6667,13,0.7857787245122977,1344.2799159022495,44448889,296340742963,169,2197,1
13,2016-01-19,alohadance,Team Empire,1997-09-15,1,Captains Draft 3.0,5,6208.0,124153.0,2016-02-17,6700,14,0.7030492633023712,1416.9648699156348,44890000,300763000000,196,2744,1
13,2016-03-19,alohadance,Team Empire,1997-09-15,4,Dota Pit League Season 4,3,25386.0,296819.0,2016-03-20,6760,15,0.755293201653894,1439.1988382145596,45697600,308915776000,225,3375,1
13,2016-04-14,alohadance,Virtus.pro,1997-09-15,4,StarLadder i-League Invitational #1,5,5000.0,99500.0,2016-04-17,6786,16,0.6897811827873919,1423.2403432504861,46049796,312493915656,256,4096,1
13,2016-05-09,alohadance,Virtus.pro,1997-09-15,4,EPICENTER 2016,7,10000.0,400000.0,2016-05-15,6811,17,0.773175741604593,1452.9811329336062,46389721,315960389731,289,4913,1
13,2016-05-21,alohadance,Virtus.Pro,1997-09-15,1,DreamLeague Season 5,3,15000.0,100000.0,2016-05-22,6823,18,0.6900816331862527,1382.4868739502622,46553329,317633363767,324,5832,1
13,2016-06-17,alohadance,Virtus.pro,1997-09-15,1,ESL One Frankfurt 2016,7,6291.0,314546.0,2016-06-19,6850,19,0.7587701737060174,1393.501261244585,46922500,321419125000,361,6859,1
13,2016-10-17,alohadance,Team Empire,1997-09-15,1,FACEIT Invitational,3,4000.0,41000.0,2016-10-19,6972,20,0.6457294799450749,1331.988326513535,48608784,338900442048,400,8000,1
13,2017-05-02,alohadance,Vega Squadron,1997-09-15,1,Mr. Cat Invitational Europe,4,5000.0,70000.0,2017-05-18,7169,21,0.6782504307249609,1335.3621579027733,51394561,368447607809,441,9261,1
13,2017-05-18,alohadance,Vega Squadron,1997-09-15,1,StarLadder i-League Invitational #2,5,5000.0,100000.0,2017-05-21,7185,22,0.6999346815311969,1267.1187583384917,51624225,370920056625,484,10648,1
13,2017-07-21,alohadance,Vega Squadron,1997-09-15,1,DreamLeague Season 7,4,20000.0,175000.0,2017-07-22,7249,23,0.733956833372638,1281.273996626404,52548001,380920459249,529,12167,1
14,2013-08-31,alwayswannafly,Team Empire,1991-03-06,5,StarLadder StarSeries Season 7,3,3000.0,27000.0,2013-10-13,8214,0,0.6809350606569111,1189.7525190267345,67469796,554196904344,0,0,1
14,2013-09-11,alwayswannafly,Team Empire,1991-03-06,4,WePlay Dota2 League Season 2,4,2000.0,41000.0,2013-11-10,8225,1,0.7088125512685809,1294.3156129795461,67650625,556426390625,1,1,1
14,2013-10-31,alwayswannafly,Team Empire,1991-03-06,4,Electronic Sports World Cup 2013,1,12500.0,35000.0,2013-11-03,8275,2,0.6982534980393392,1398.5558340508046,68475625,566635796875,4,8,1
14,2013-11-16,alwayswannafly,Team Empire,1991-03-06,4,Techlabs Cup 2013 Grand Finals,2,7500.0,25000.0,2013-11-17,8291,3,0.6757990781059036,1383.9585534415432,68740681,569928986171,9,27,1
14,2013-11-25,alwayswannafly,Team Empire,1991-03-06,5,StarLadder StarSeries Season 8,4,12400.0,130200.0,2014-01-19,8300,4,0.7859246331689069,1444.9378018207558,68890000,571787000000,16,64,1
14,2013-12-04,alwayswannafly,Team Empire,1991-03-06,4,Netolic Pro League #4 West,3,1000.0,15000.0,2013-12-12,8309,5,0.6417092132659893,1351.4528345863957,69039481,573649047629,25,125,1
14,2014-01-31,alwayswannafly,Team Empire,1991-03-06,4,Electronic Sports Prime Shock Therapy Cup,2,2000.0,15000.0,2014-02-08,8367,6,0.6417092132659893,1379.7293637801768,70006689,585745966863,36,216,1
14,2014-02-04,alwayswannafly,Team Empire,1991-03-06,4,MLG T.K.O. Europe,2,8500.0,34500.0,2014-04-16,8371,7,0.6972932679879514,1370.4521412175377,70073641,586586448811,49,343,1
14,2014-02-09,alwayswannafly,Team Empire,1991-03-06,5,Dota 2 Champions League Season 2,3,18750.0,197100.0,2014-04-15,8376,8,0.8135955316562243,1458.8448773232242,70157376,587638181376,64,512,1
14,2014-03-03,alwayswannafly,Team Empire,1991-03-06,4,ASUS ROG DreamLeague Season 1,3,31000.0,220000.0,2014-06-16,8398,9,0.8209307801908562,1421.4826459242402,70526404,592280740792,81,729,1
14,2014-03-05,alwayswannafly,Team Empire,1991-03-06,5,StarLadder StarSeries Season 9,2,38000.0,53000.0,2014-04-20,8400,10,0.7259447084541306,1380.1031326494888,70560000,592704000000,100,1000,1
14,2014-04-01,alwayswannafly,Team Empire,1991-03-06,4,HyperX D2L Western Challenge,4,5278.0,64814.0,2014-06-24,8427,11,0.7393737407815365,1302.3487690043482,71014329,598437750483,121,1331,1
14,2014-04-25,alwayswannafly,Team Empire,1991-03-06,5,Dota 2 Champions League Season 3,1,33918.0,81404.0,2014-06-25,8451,12,0.754582795865543,1256.8164490760146,71419401,603565357851,144,1728,1
14,2014-07-08,alwayswannafly,Team Empire,1991-03-06,5,The International 2014,13,21848.0,10967674.0,2014-07-21,8525,13,1.0,1319.7345837275711,72675625,619559703125,169,2197,1
14,2014-08-25,alwayswannafly,Team Empire,1991-03-06,1,Megafon Battle Arena,2,5000.0,25000.0,2014-08-26,8573,14,0.6246972244523484,1194.4368248778246,73496329,630084028517,196,2744,1
14,2014-08-26,alwayswannafly,Team Empire,1991-03-06,5,Excellent Moscow Cup Season 2,1,37788.0,75576.0,2014-10-29,8574,15,0.6929409854615332,1195.9647739835234,73513476,630304543224,225,3375,1
14,2014-09-01,alwayswannafly,Team Empire,1991-03-06,5,Dota 2 Champions League Season 4,3,11435.0,76236.0,2014-11-02,8580,16,0.6934773686435066,1068.9879460020031,73616400,631628712000,256,4096,1
14,2014-09-11,alwayswannafly,Team Empire,1991-03-06,5,Game Show League Season 1,3,7000.0,50000.0,2014-09-13,8590,17,0.6674564713719021,1043.471976493347,73788100,633839779000,289,4913,1
14,2014-09-25,alwayswannafly,Team Empire,1991-03-06,5,Dota Pit League Season 2,7,2015.0,64479.0,2014-12-23,8604,18,0.6831448935634439,1172.2414120204437,74028816,636943932864,324,5832,1
14,2014-11-14,alwayswannafly,Team Empire,1991-03-06,5,StarLadder StarSeries Season 11,1,38934.0,76138.0,2015-01-18,8654,19,0.6933980181102806,1438.233827486017,74891716,648112910264,361,6859,1
14,2014-12-10,alwayswannafly,Team Empire,1991-03-06,4,Esportal Dota 2 League Invitational Tournament 1,1,8723.0,18692.0,2014-12-14,8680,20,0.6067594145310029,1361.1226185687015,75342400,653972032000,400,8000,1
14,2015-01-21,alwayswannafly,Team Empire,1991-03-06,5,Dota Pit League Season 3,5,10615.0,329068.0,2015-07-12,8722,21,0.7836925984237137,1380.418997365055,76073284,663511183048,441,9261,1
14,2015-01-24,alwayswannafly,Team Empire,1991-03-06,5,joinDOTA MLG Pro League Season 1,1,34584.0,86460.0,2015-04-12,8725,22,0.7012407550994452,1166.7897897641615,76125625,664196078125,484,10648,1
14,2015-02-23,alwayswannafly,Team Empire,1991-03-06,5,Dota 2 Champions League Season 5,1,39752.0,79504.0,2015-05-10,8755,23,0.6960666557826279,1311.3886788737886,76650025,671070968875,529,12167,1
14,2015-03-20,alwayswannafly,Team Empire,1991-03-06,5,Major All Stars Dota 2 Tournament,2,16797.0,111980.0,2015-03-22,8780,24,0.7171957841593795,1231.847300606815,77088400,676836152000,576,13824,1
14,2015-03-28,alwayswannafly,Team Empire,1991-03-06,5,ASUS ROG DreamLeague Season 3,7,5479.0,150581.0,2015-06-15,8788,25,0.7354667530726456,1342.6416275287556,77228944,678687959872,625,15625,1
14,2015-06-03,alwayswannafly,Team Empire,1991-03-06,5,MarsTV Dota 2 League 2015 Spring,2,48363.0,278089.0,2015-06-07,8855,26,0.7733089830813087,1468.3234122048916,78411025,694329626375,676,17576,1
14,2015-07-27,alwayswannafly,Team Empire,1991-03-06,5,The International 2015,9,221155.0,17600281.0,2015-08-08,8909,27,1.0,1550.0947361868425,79370281,707109833429,729,19683,1
14,2015-09-21,alwayswannafly,Team Empire,1991-03-06,5,World Cyber Arena 2015 - European Pro Qualifiers,5,3000.0,97500.0,2015-09-24,8965,28,0.6885640906349999,1322.6198954518266,80371225,720528032125,784,21952,1
14,2016-01-13,alwayswannafly,Team Spirit,1991-03-06,5,SL i-League StarSeries Season 1,7,5047.0,302286.0,2016-01-17,9079,29,0.7563871654664464,1290.484353002451,82428241,748366000039,841,24389,1
14,2016-01-27,alwayswannafly,Team Spirit,1991-03-06,4,MarsTV Dota 2 League 2015 Winter,9,2776.0,274886.0,2016-01-31,9093,30,0.7506918648664372,1287.5068776536489,82682649,751833327357,900,27000,1
14,2016-02-25,alwayswannafly,Team Spirit,1991-03-06,5,The Shanghai Major 2016,13,30000.0,3000000.0,2016-03-06,9122,31,0.8939484827604671,1292.464058083663,83210884,759049683848,961,29791,1
14,2016-04-28,alwayswannafly,Team Spirit,1991-03-06,5,WePlay Dota2 League Season 3,7,5206.0,208240.0,2016-05-01,9185,32,0.7340486876716169,1226.2919504682961,84364225,774885406625,1024,32768,1
14,2016-08-23,alwayswannafly,Fantastic Five,1991-03-06,4,World Cyber Arena 2016 EU Main Qualifier,5,1357.0,54280.0,2016-09-01,9302,33,0.6627877255733546,1106.397836791333,86527204,804876051608,1089,35937,1
15,2015-12-25,ame,CDEC Youth,1997-04-07,1,Dota 2 Radiant & Dire Cup 2015,2,30965.0,154823.0,2015-12-27,6836,0,0.7162820285958463,1166.5723507224789,46730896,319452405056,0,0,1
15,2016-03-19,ame,CDEC Youth,1997-04-07,1,World Cyber Arena 2016 Chinese Qualifiers S1,4,1528.0,3056.0,2016-05-19,6921,1,0.48100806312121047,1143.1169329825073,47900241,331517567961,1,1,1
15,2016-05-18,ame,CDEC Youth,1997-04-07,1,Dota2 Professional League Season 1,10,14000.0,72000.0,2016-07-17,6981,2,0.6703911884131896,1233.1313104215317,48734361,340214574141,4,8,1
15,2016-06-13,ame,CDEC Youth,1997-04-07,1,World Cyber Arena 2016 Chinese Qualifiers S2,3,7495.0,59957.0,2016-09-25,7007,3,0.6594199114890881,1136.8663808681054,49098049,344030029343,9,27,1
15,2016-07-06,ame,CDEC Youth,1997-04-07,1,Nanyang Dota 2 Championships Season 2,4,10102.0,216373.0,2016-07-10,7030,4,0.7363451291143976,1045.5355336017892,49420900,347428927000,16,64,1
15,2016-07-21,ame,CDEC Youth,1997-04-07,1,SL i-League StarSeries Season 2,7,7500.0,300000.0,2016-07-24,7045,5,0.7559321561232165,970.3118339925597,49632025,349657616125,25,125,1
15,2016-09-23,ame,LGD Gaming,1997-04-07,1,Dota2 Professional League Season 2 - Top,3,70000.0,700000.0,2016-12-31,7109,6,0.8182373670312004,1113.1880259771026,50537881,359273796029,36,216,1
15,2016-10-05,ame,LGD Gaming,1997-04-07,1,World Cyber Arena 2016 Chinese Qualifiers S3,2,14680.0,58720.0,2016-11-12,7121,7,0.6675677486065952,1320.3662169272377,50708641,361096232561,49,343,1
15,2016-10-16,ame,LGD Gaming,1997-04-07,1,Dota2 ACE - Provisional,4,4355.0,60978.0,2016-12-26,7132,8,0.669861732597763,1320.5052883182098,50865424,362772203968,64,512,1
15,2016-12-03,ame,LGD Gaming,1997-04-07,1,The Boston Major 2016,9,62500.0,3000000.0,2016-12-10,7180,9,0.9067123605322307,1330.7189320064035,51552400,370146232000,81,729,1
15,2017-03-15,ame,LGD Gaming,1997-04-07,1,Dota2 Professional League Season 3 (2017 S1) - Top,2,18149.0,85663.0,2017-04-16,7282,10,0.6905266186619751,1434.2577339193945,53027524,386146429768,100,1000,1
15,2017-06-14,ame,LGD Gaming,1997-04-07,1,DOTA Summit 7,3,10500.0,95000.0,2017-06-18,7373,11,0.6968162772836343,1393.9176783283656,54361129,400804604117,121,1331,1
15,2017-07-05,ame,LGD Gaming,1997-04-07,1,Mars Dota 2 League 2017,1,112500.0,250000.0,2017-07-09,7394,12,0.7556410841788738,1419.1418405014938,54671236,404239118984,144,1728,1
16,2014-08-15,apemother,Alliance,1990-12-14,2,StarLadder StarSeries Season 10,4,18718.0,233980.0,2014-10-26,8645,0,0.7626550266152107,1152.4704263827525,74736025,646092936125,0,0,1
17,2012-09-17,arsart,Natus Vincere,1988-08-12,5,StarLadder StarSeries Season 3,1,6000.0,15000.0,2012-10-21,8802,0,0.6682603143996052,1243.8832662933994,77475204,681936745608,0,0,1
17,2012-11-02,arsart,Natus Vincere,1988-08-12,5,Electronic Sports World Cup 2012,1,12000.0,20000.0,2012-11-04,8848,1,0.6882530765849391,1243.934368325824,78287104,692684296192,1,1,1
17,2012-11-22,arsart,Natus Vincere,1988-08-12,5,DreamHack Winter 2012,3,3775.0,45299.0,2012-11-25,8868,2,0.7450697431176053,1189.496095991478,78641424,697392148032,4,8,1
17,2012-11-26,arsart,Natus Vincere,1988-08-12,2,The Defense Season 3,4,1500.0,53000.0,2013-03-30,8872,3,0.7559811034023665,1197.7853189201783,78712384,698336270848,9,27,1
17,2012-12-12,arsart,Natus Vincere,1988-08-12,2,RaidCall Dota 2 League Season 2,3,2000.0,28000.0,2013-04-10,8888,4,0.7116365615251168,1157.3713516604796,78996544,702121283072,16,64,1
17,2013-02-10,arsart,Virtus.pro,1988-08-12,5,The Premier League Season 4,3,2000.0,20000.0,2013-04-28,8948,5,0.6882530765849391,1169.6377401748646,80066704,716436867392,25,125,1
