id,start,player,team,dob,position,tour,place,prize,pool,end,age,exp,weight,crt,age2,age3,exp2,exp3,const
19,2016-04-14,artstyle,Natus Vincere,1989-04-20,5,StarLadder i-League Invitational #1,2,20000.0,99500.0,2016-04-17,9856,4,0.6897811827873919,1067.1595545844814,97140736,957419094016,16,64,1
19,2016-04-28,artstyle,Natus Vincere,1989-04-20,5,WePlay Dota2 League Season 3,5,8330.0,208240.0,2016-05-01,9870,5,0.7340486876716169,927.2246825885805,97416900,961504803000,25,125,1
19,2016-05-21,artstyle,Natus Vincere,1989-04-20,5,DreamLeague Season 5,2,25000.0,100000.0,2016-05-22,9893,6,0.6900816331862527,892.1469928607628,97871449,968242244957,36,216,1
19,2016-06-03,artstyle,Natus Vincere,1989-04-20,5,The Manila Major 2016,7,105000.0,3000000.0,2016-06-12,9906,7,0.8939484827604671,783.2608415558752,98128836,972064249416,49,343,1
19,2016-06-17,artstyle,Natus Vincere,1989-04-20,5,ESL One Frankfurt 2016,2,62909.0,314546.0,2016-06-19,9920,8,0.7587701737060174,908.2707302995811,98406400,976191488000,64,512,1
19,2016-07-13,artstyle,Natus Vincere,1989-04-20,5,The Summit 5,4,10104.0,101045.0,2016-07-17,9946,9,0.690704753194093,911.9286595545655,98922916,983887322536,81,729,1
19,2016-07-21,artstyle,Natus Vincere,1989-04-20,5,SL i-League StarSeries Season 2,1,135000.0,300000.0,2016-07-24,9954,10,0.7559321561232165,915.5532482843025,99082116,986263382664,100,1000,1
19,2016-08-02,artstyle,Natus Vincere,1989-04-20,5,The International 2016,13,103852.0,13916298.0,2016-08-13,9966,11,1.0,727.0879875731907,99321156,989834640696,121,1331,1
26,2016-07-02,boboka,Invictus Gaming,1997-01-06,4,National Electronic Arena 2016,1,120216.0,195352.0,2016-07-03,7117,0,0.7302192462006477,1145.6614274592064,50651689,360488070613,0,0,1
26,2016-09-20,boboka,Invictus Gaming,1997-01-06,4,Shanghai Dota 2 Open #2,7,4495.0,118367.0,2016-10-08,7197,1,0.710186014552598,1248.6704870931317,51796809,372781634373,1,1,1
26,2016-09-23,boboka,Invictus Gaming,1997-01-06,4,Dota2 Professional League Season 2 - Top,4,56000.0,700000.0,2016-12-31,7200,2,0.8182373670312004,1421.4932169238325,51840000,373248000000,4,8,1
26,2016-10-05,boboka,Invictus Gaming,1997-01-06,4,World Cyber Arena 2016 Chinese Qualifiers S3,5,1468.0,58720.0,2016-11-12,7212,3,0.6675677486065952,1374.442343520143,52012944,375117352128,9,27,1
26,2016-10-14,boboka,Invictus Gaming,1997-01-06,4,Nanyang Dota 2 Championships  - Cruise Cup #1,3,7430.0,44580.0,2016-10-16,7221,4,0.6508188740381424,1364.9401248748343,52142841,376523454861,16,64,1
26,2016-10-16,boboka,Invictus Gaming,1997-01-06,4,Dota2 ACE - Provisional,3,7259.0,60978.0,2016-12-26,7223,5,0.669861732597763,1329.3642547677807,52171729,376836398567,25,125,1
26,2017-03-15,boboka,Invictus Gaming,1997-01-06,4,Dota2 Professional League Season 3 (2017 S1) - Top,3,8711.0,85663.0,2017-04-16,7373,6,0.6905266186619751,1439.8466655091677,54361129,400804604117,36,216,1
26,2017-03-27,boboka,Invictus Gaming,1997-01-06,4,Dota 2 Asia Championships 2017,1,244798.0,611987.0,2017-04-04,7385,7,0.8100683113293884,1592.389748164481,54538225,402764791625,49,343,1
26,2017-04-24,boboka,Invictus Gaming,1997-01-06,4,The Kiev Major 2017,3,250000.0,3000000.0,2017-04-30,7413,8,0.9067123605322307,1459.0300026866903,54952569,407363393997,64,512,1
26,2017-05-18,boboka,Invictus Gaming,1997-01-06,4,StarLadder i-League Invitational #2,3,10000.0,100000.0,2017-05-21,7437,9,0.6999346815311969,1458.7956779725332,55308969,411332802453,81,729,1
26,2017-05-25,boboka,Invictus Gaming,1997-01-06,4,The Manila Masters,5,10000.0,250000.0,2017-05-28,7444,10,0.7556410841788738,1448.7731193950935,55413136,412495384384,100,1000,1
26,2017-06-04,boboka,Invictus Gaming,1997-01-06,4,EPICENTER 2017,5,20000.0,500000.0,2017-06-11,7454,11,0.797781351008155,1486.841256886015,55562116,414160012664,121,1331,1
26,2017-07-05,boboka,Invictus Gaming,1997-01-06,4,Mars Dota 2 League 2017,5,12500.0,250000.0,2017-07-09,7485,12,0.7556410841788738,1478.3273347496101,56025225,419348809125,144,1728,1
27,2013-05-21,bone7,Kaipi,1991-02-20,4,The Defense Season 4,2,7000.0,53000.0,2013-07-24,8126,2,0.7559811034023665,1369.4156827931524,66031876,536575024376,4,8,1
27,2016-12-14,bone7,Prodota Gaming,1991-02-20,4,World Cyber Arena 2016,4,28744.0,732972.0,2016-12-16,9429,23,0.8210356141428047,1894.9293340822483,88906041,838295060589,529,12167,1
28,2017-05-25,boombacs,Clutch Gamers,1993-01-06,4,The Manila Masters,7,5000.0,250000.0,2017-05-28,8905,0,0.7556410841788738,1122.496725105558,79299025,706157817625,0,0,1
28,2017-06-04,boombacs,Clutch Gamers,1993-01-06,4,EPICENTER 2017,9,5000.0,500000.0,2017-06-11,8915,1,0.797781351008155,1052.01533144909,79477225,708539460875,1,1,1
28,2017-07-05,boombacs,Clutch Gamers,1993-01-06,4,Mars Dota 2 League 2017,7,6250.0,250000.0,2017-07-09,8946,2,0.7556410841788738,1040.1353206730853,80030916,715956574536,4,8,1
29,2013-05-21,bulba,Team Liquid,1991-07-10,5,The Defense Season 4,4,2000.0,53000.0,2013-07-24,7986,5,0.7559811034023665,1073.8657321518886,63776196,509316701256,25,125,1
29,2014-07-08,bulba,Team Liquid,1991-07-10,5,The International 2014,9,49158.0,10967674.0,2014-07-21,8399,18,1.0,799.1459174241174,70543201,592492345199,324,5832,1
29,2016-10-17,bulba,Team Liquid,1991-07-10,5,FACEIT Invitational,3,4000.0,41000.0,2016-10-19,9231,27,0.6457294799450749,932.9374570871582,85211361,786586073391,729,19683,1
29,2017-05-30,bulba,Digital Chaos,1991-07-10,4,ZOTAC Cup Masters,5,5000.0,100000.0,2017-06-03,9456,29,0.6999346815311969,865.9770386890143,89415936,845517090816,841,24389,1
29,2017-06-14,bulba,Digital Chaos,1991-07-10,4,DOTA Summit 7,6,1000.0,95000.0,2017-06-18,9471,30,0.6968162772836343,872.2303042724451,89699841,849547194111,900,27000,1
33,2015-11-28,c4t,PaiN Gaming,1993-02-12,4,Dota 2 Canada Cup Season 6,3,4076.0,93751.0,2016-02-08,8324,0,0.6862138510683166,900.4387047732303,69288976,576761436224,0,0,1
33,2017-04-24,c4t,SG e-sports,1993-02-12,5,The Kiev Major 2017,5,125000.0,3000000.0,2017-04-30,8837,1,0.9067123605322307,936.1009540214721,78092569,690104032253,1,1,1
33,2017-05-30,c4t,SG e-sports,1993-02-12,5,DreamLeague Season 7 NA Division,4,1000.0,12000.0,2017-05-31,8873,2,0.571032085272075,931.4892518657615,78730129,698572434617,4,8,1
33,2017-07-07,c4t,SG e-sports,1993-02-12,5,The Final Match Season 1,2,11250.0,50000.0,2017-07-09,8911,3,0.6577944147019157,932.2048160475665,79405921,707586162031,9,27,1
35,2014-10-26,cast,Rave,1987-05-12,4,Korea Dota League Season 4,1,22725.0,39996.0,2014-12-20,10029,0,0.6536848993084602,1344.0040933354737,100580841,1008725254389,0,0,1
35,2015-01-29,cast,Rave,1987-05-12,4,Dota 2 Asia Championships 2015,5,152876.0,3057521.0,2015-02-09,10124,1,0.9212022642627935,1317.873631120077,102495376,1037663186624,1,1,1
35,2015-03-20,cast,Rave,1987-05-12,4,Major All Stars Dota 2 Tournament,7,4479.0,111980.0,2015-03-22,10174,2,0.7171957841593795,1223.9689908503472,103510276,1053113548024,4,8,1
36,2015-03-28,cematheslayer,Vega Squadron,1994-03-09,4,ASUS ROG DreamLeague Season 3,7,5479.0,150581.0,2015-06-15,7689,0,0.7354667530726456,1131.670334445421,59120721,454579223769,0,0,1
36,2015-09-21,cematheslayer,Vega Squadron,1994-03-09,5,World Cyber Arena 2015 - European Pro Qualifiers,5,3000.0,97500.0,2015-09-24,7866,1,0.6885640906349999,1066.6484595175816,61873956,486700537896,1,1,1
36,2015-09-29,cematheslayer,Vega Squadron,1994-03-09,5,ASUS ROG DreamLeague Season 4,5,12000.0,130000.0,2015-11-28,7874,2,0.7058076761163765,961.172257714857,61999876,488187023624,4,8,1
36,2015-10-03,cematheslayer,Vega Squadron,1994-03-09,5,ESL One New York 2015,1,114649.0,286621.0,2015-10-04,7878,3,0.7531976044392572,1088.5736525404313,62062884,488931400152,9,27,1
36,2015-11-13,cematheslayer,Vega Squadron,1994-03-09,5,Frankfurt Major 2015,9,45000.0,3000000.0,2015-11-21,7919,4,0.8939484827604671,988.6549744608272,62710561,496604932559,16,64,1
36,2015-11-30,cematheslayer,Vega Squadron,1994-03-09,5,Game Show Global eSports Cup Season 1,3,35000.0,160000.0,2015-12-06,7936,5,0.7182535233856827,1036.4834943646463,62980096,499810041856,25,125,1
36,2016-01-13,cematheslayer,Vega Squadron,1994-03-09,5,SL i-League StarSeries Season 1,5,15111.0,302286.0,2016-01-17,7980,6,0.7563871654664464,1071.6433365012188,63680400,508169592000,36,216,1
36,2016-01-19,cematheslayer,Vega Squadron,1994-03-09,5,Captains Draft 3.0,2,28555.0,124153.0,2016-02-17,7986,7,0.7030492633023712,1197.0402060655356,63776196,509316701256,49,343,1
36,2016-04-14,cematheslayer,Vega Squadron,1994-03-09,5,StarLadder i-League Invitational #1,7,2500.0,99500.0,2016-04-17,8072,8,0.6897811827873919,1164.8136903641573,65157184,525948789248,64,512,1
36,2016-04-28,cematheslayer,Vega Squadron,1994-03-09,5,WePlay Dota2 League Season 3,2,41648.0,208240.0,2016-05-01,8086,9,0.7340486876716169,1178.9021189124887,65383396,528690140056,81,729,1
36,2016-06-17,cematheslayer,Vega Squadron,1994-03-09,5,ESL One Frankfurt 2016,3,28309.0,314546.0,2016-06-19,8136,10,0.7587701737060174,1132.8423337912927,66194496,538558419456,100,1000,1
36,2016-07-03,cematheslayer,Vega Squadron,1994-03-09,5,Global Grand Masters,2,12500.0,70000.0,2016-07-26,8152,11,0.6687026336801101,1182.2997629735746,66455104,541742007808,121,1331,1
36,2016-08-23,cematheslayer,Vega Squadron,1994-03-09,5,World Cyber Arena 2016 EU Main Qualifier,2,13570.0,54280.0,2016-09-01,8203,12,0.6627877255733546,1217.7483151432668,67289209,551973381427,144,1728,1
36,2016-10-11,cematheslayer,Vega Squadron,1994-03-09,5,DreamLeague Season 6 League Play,6,6000.0,61000.0,2016-11-08,8252,13,0.6698836628179993,1130.4577681239357,68095504,561924099008,169,2197,1
36,2016-10-17,cematheslayer,Vega Squadron,1994-03-09,5,FACEIT Invitational,2,7000.0,41000.0,2016-10-19,8258,14,0.6457294799450749,1127.691700099446,68194564,563150709512,196,2744,1
36,2016-12-14,cematheslayer,Vega Squadron,1994-03-09,5,World Cyber Arena 2016,4,28744.0,732972.0,2016-12-16,8316,15,0.8210356141428047,1148.7770760509823,69155856,575100098496,225,3375,1
36,2017-05-02,cematheslayer,Vega Squadron,1994-03-09,5,Mr. Cat Invitational Europe,4,5000.0,70000.0,2017-05-18,8455,16,0.6782504307249609,1117.1919460311008,71487025,604422796375,256,4096,1
36,2017-05-18,cematheslayer,Vega Squadron,1994-03-09,5,StarLadder i-League Invitational #2,5,5000.0,100000.0,2017-05-21,8471,17,0.6999346815311969,1039.8743111280496,71757841,607860671111,289,4913,1
36,2017-07-21,cematheslayer,Vega Squadron,1994-03-09,5,DreamLeague Season 7,4,20000.0,175000.0,2017-07-22,8535,18,0.733956833372638,1039.792257323223,72846225,621742530375,324,5832,1
40,2013-12-23,chibix,First Departure,1990-05-25,5,Fengyun Dota 2 Tournament,3,824.0,22254.0,2013-12-28,8613,0,0.6680342090455249,1086.8763177599424,74183769,638944802397,0,0,1
41,2015-01-21,chshrct,Power Rangers,1990-09-05,4,Dota Pit League Season 3,5,10615.0,329068.0,2015-07-12,8904,9,0.7836925984237137,1079.485369801041,79281216,705919947264,81,729,1
42,2012-10-22,chuan,Invictus Gaming,1991-07-28,4,G-1 Champions League Season 4,4,6410.0,84929.0,2012-11-18,7757,0,0.7887501289932505,1122.7850055106353,60171049,466746827093,0,0,1
42,2012-12-24,chuan,Invictus Gaming,1991-07-28,4,G-League 2012 Season 2,1,32180.0,49879.0,2013-03-09,7820,1,0.7517632613432625,1183.7992226637737,61152400,478211768000,1,1,1
42,2013-03-16,chuan,Invictus Gaming,1991-07-28,4,G-1 Champions League Season 5,5,1629.0,65157.0,2013-05-26,7902,2,0.7703325778322682,1164.2263947554598,62441604,493413554808,4,8,1
42,2013-05-10,chuan,Invictus Gaming,1991-07-28,4,Dota 2 Super League,6,3261.0,158159.0,2013-07-06,7957,3,0.8319617354167094,1184.7831696104804,63313849,503788296493,9,27,1
42,2013-06-16,chuan,Invictus Gaming,1991-07-28,4,Alienware Cup,3,7000.0,60000.0,2013-07-09,7994,4,0.7646022701027536,1294.8674479580834,63904036,510848863784,16,64,1
42,2013-08-02,chuan,Invictus Gaming,1991-07-28,4,The International 2013,5,114975.0,3219309.0,2013-08-11,8041,5,1.0,1441.1661232304461,64657681,519912412921,25,125,1
42,2014-03-26,chuan,Invictus Gaming,1991-07-28,4,ECL 2014 Spring,3,1610.0,35425.0,2014-06-15,8277,6,0.6990589691113633,1391.029015119755,68508729,567046749933,36,216,1
42,2014-03-29,chuan,Invictus Gaming,1991-07-28,4,WPC 2014,1,160056.0,244886.0,2014-06-02,8280,7,0.8280824356885808,1499.7131866758305,68558400,567663552000,49,343,1
42,2014-05-24,chuan,Invictus Gaming,1991-07-28,4,MarsTV Dota 2 League 2014,5,802.0,2405.0,2014-05-25,8336,8,0.5195510739137228,1415.568362106809,69488896,579259437056,64,512,1
42,2014-06-02,chuan,Invictus Gaming,1991-07-28,4,V Games Tournament,3,1604.0,15238.0,2014-06-25,8345,9,0.6427597602103989,1487.0614591720564,69639025,581137663625,81,729,1
42,2014-06-16,chuan,Invictus Gaming,1991-07-28,4,GEST The Challenge June,1,7000.0,22000.0,2014-06-23,8359,10,0.6672681388693886,1546.4460940477318,69872881,584067412279,100,1000,1
42,2014-06-28,chuan,Invictus Gaming,1991-07-28,4,ESL One Frankfurt 2014,1,84360.0,210900.0,2014-06-29,8371,11,0.8181116698405347,1650.2482684149122,70073641,586586448811,121,1331,1
42,2014-07-08,chuan,Invictus Gaming,1991-07-28,4,The International 2014,7,518889.0,10967674.0,2014-07-21,8381,12,1.0,1483.4562286635912,70241161,588691170341,144,1728,1
42,2014-08-11,chuan,Invictus Gaming,1991-07-28,4,i-League Season 1,3,31166.0,311655.0,2014-09-28,8415,13,0.7803387392327782,1519.1825158891768,70812225,595884873375,169,2197,1
42,2014-09-09,chuan,Invictus Gaming,1991-07-28,4,Sina Cup Supernova Dota 2 Open Season 5,1,8141.0,18559.0,2014-09-21,8444,14,0.6063189102505103,1491.9045398982166,71301136,602066792384,196,2744,1
42,2014-09-12,chuan,Invictus Gaming,1991-07-28,4,ECL 2014 Autumn,2,3220.0,32261.0,2014-12-30,8447,15,0.6404267720289338,1588.7940504425028,71351809,602708730623,225,3375,1
42,2014-10-02,chuan,Invictus Gaming,1991-07-28,4,World Cyber Arena 2014,7,3229.0,468177.0,2014-10-05,8467,16,0.8054428728024902,1580.811561506454,71690089,606999983563,256,4096,1
42,2014-10-25,chuan,Invictus Gaming,1991-07-28,4,G-League 2014,3,1607.0,49807.0,2014-12-27,8490,17,0.6672178928020176,1609.86442722918,72080100,611960049000,289,4913,1
42,2014-11-17,chuan,Invictus Gaming,1991-07-28,4,i-League Season 2,5,4201.0,127968.0,2015-01-10,8513,18,0.7254287353452895,1650.1904414043333,72471169,616947061697,324,5832,1
42,2015-01-29,chuan,Invictus Gaming,1991-07-28,4,Dota 2 Asia Championships 2015,7,122301.0,3057521.0,2015-02-09,8586,19,0.9212022642627935,1693.0491927810085,73719396,632954734056,361,6859,1
42,2015-03-09,chuan,Invictus Gaming,1991-07-28,4,StarLadder StarSeries Season 12,2,30000.0,150000.0,2015-04-26,8625,20,0.7352282742984712,1829.187293536056,74390625,641619140625,400,8000,1
42,2015-03-20,chuan,Invictus Gaming,1991-07-28,4,Major All Stars Dota 2 Tournament,1,50391.0,111980.0,2015-03-22,8636,21,0.7171957841593795,1946.2175041034975,74580496,644077163456,441,9261,1
42,2015-04-06,chuan,Invictus Gaming,1991-07-28,4,2015 Red Bull Battle Grounds: Dota 2,2,25239.0,88295.0,2015-05-10,8653,22,0.7025363135245545,1725.9263279032302,74874409,647888261077,484,10648,1
42,2015-04-11,chuan,Invictus Gaming,1991-07-28,4,ECL 2015 Spring,1,20859.0,36904.0,2015-06-14,8658,24,0.6487214689631848,1809.6300419353665,74960964,649012026312,576,13824,1
42,2015-05-13,chuan,Invictus Gaming,1991-07-28,4,The Summit 3,5,9509.0,271685.0,2015-05-17,8690,25,0.7718717693692367,1832.687356567104,75516100,656234909000,625,15625,1
42,2015-06-03,chuan,Invictus Gaming,1991-07-28,4,MarsTV Dota 2 League 2015 Spring,5,12091.0,278089.0,2015-06-07,8711,26,0.7733089830813087,1874.0426447593109,75881521,661003929431,676,17576,1
42,2015-06-20,chuan,Invictus Gaming,1991-07-28,4,ESL One Frankfurt 2015,3,29620.0,296202.0,2015-06-21,8728,27,0.7772015584218886,1842.9450451580788,76177984,664881444352,729,19683,1
42,2015-07-27,chuan,Invictus Gaming,1991-07-28,4,The International 2015,9,221155.0,17600281.0,2015-08-08,8765,28,1.0,1950.2626484527423,76825225,673373097125,784,21952,1
42,2015-10-03,chuan,Invictus Gaming,1991-07-28,4,ESL One New York 2015,3,28662.0,286621.0,2015-10-04,8833,29,0.7531976044392572,1720.4577961491007,78021889,689167345537,841,24389,1
42,2015-12-17,chuan,Newbee,1991-07-28,4,World Cyber Arena 2015,4,46275.0,493600.0,2015-12-20,8908,30,0.7857787245122977,1740.130451893872,79352464,706871749312,900,27000,1
42,2016-01-01,chuan,Newbee,1991-07-28,4,Shanghai Dota 2 Open #1,2,15368.0,92208.0,2016-01-03,8923,31,0.6852191250847464,1680.9077993393205,79619929,710448626467,961,29791,1
42,2016-01-27,chuan,Newbee,1991-07-28,4,MarsTV Dota 2 League 2015 Winter,5,13883.0,274886.0,2016-01-31,8949,32,0.7506918648664372,1667.996499657641,80084601,716677094349,1024,32768,1
42,2016-02-25,chuan,Newbee,1991-07-28,4,The Shanghai Major 2016,9,45000.0,3000000.0,2016-03-06,8978,33,0.8939484827604671,1716.55376750588,80604484,723667057352,1089,35937,1
42,2016-06-03,chuan,Newbee,1991-07-28,4,The Manila Major 2016,3,315000.0,3000000.0,2016-06-12,9077,34,0.8939484827604671,1692.2547508334833,82391929,747871539533,1156,39304,1
42,2016-07-02,chuan,Newbee,1991-07-28,4,National Electronic Arena 2016,2,37568.0,195352.0,2016-07-03,9106,35,0.7302192462006477,1543.3981718014456,82919236,755062563016,1225,42875,1
42,2016-07-06,chuan,Newbee,1991-07-28,4,Nanyang Dota 2 Championships Season 2,1,100610.0,216373.0,2016-07-10,9110,36,0.7363451291143976,1721.335536089724,82992100,756058031000,1296,46656,1
42,2016-08-02,chuan,Newbee,1991-07-28,4,The International 2016,9,311557.0,13916298.0,2016-08-13,9137,37,1.0,1625.5262482745638,83484769,762800334353,1369,50653,1
42,2017-06-15,chuan,Vici Gaming,1991-07-28,5,Galaxy Battles,5,9000.0,150000.0,2017-06-18,9454,38,0.72458515739671,1481.835711261073,89378116,844980708664,1444,54872,1
43,2013-05-19,comewithme,Kaipi,1992-11-04,4,StarLadder StarSeries Season 6,4,1500.0,39000.0,2013-07-07,7501,0,0.7346645672714983,1243.939814188252,56265001,422043772501,0,0,1
43,2013-12-04,comewithme,Super Strong Dinosaurs,1992-11-04,5,Netolic Pro League #4 West,3,1000.0,15000.0,2013-12-12,7700,1,0.6417092132659893,1186.9106737271197,59290000,456533000000,1,1,1
44,2015-10-16,cr1t,(monkey) Business,1996-07-13,4,MLG World Finals 2015,3,34194.0,250759.0,2015-10-18,7034,3,0.7451855527393525,898.7190319692785,49477156,348022315304,9,27,1
44,2015-12-09,cr1t,OG,1996-07-13,4,The Summit 4,4,11487.0,64325.0,2015-12-13,7088,4,0.6636349163664429,883.4526639659787,50239744,356099305472,16,64,1
44,2016-01-27,cr1t,OG,1996-07-13,4,MarsTV Dota 2 League 2015 Winter,3,27766.0,274886.0,2016-01-31,7137,5,0.7506918648664372,899.2574131113854,50936769,363535720353,25,125,1
44,2016-02-25,cr1t,OG,1996-07-13,4,The Shanghai Major 2016,7,105000.0,3000000.0,2016-03-06,7166,6,0.8939484827604671,808.6626968081016,51351556,367985250296,36,216,1
44,2016-03-19,cr1t,OG,1996-07-13,4,Dota Pit League Season 4,3,25386.0,296819.0,2016-03-20,7189,7,0.755293201653894,853.7302334680302,51681721,371539892269,49,343,1
44,2016-04-14,cr1t,OG,1996-07-13,4,StarLadder i-League Invitational #1,4,7500.0,99500.0,2016-04-17,7215,8,0.6897811827873919,948.6899063312567,52056225,375585663375,64,512,1
44,2016-05-09,cr1t,OG,1996-07-13,4,EPICENTER 2016,3,60000.0,400000.0,2016-05-15,7240,9,0.773175741604593,1015.9113025760792,52417600,379503424000,81,729,1
44,2016-05-21,cr1t,OG,1996-07-13,4,DreamLeague Season 5,1,50000.0,100000.0,2016-05-22,7252,10,0.6900816331862527,1075.089887457777,52591504,381393587008,100,1000,1
44,2016-06-03,cr1t,OG,1996-07-13,4,The Manila Major 2016,1,1110000.0,3000000.0,2016-06-12,7265,11,0.8939484827604671,1285.3164507499373,52780225,383448334625,121,1331,1
44,2016-06-17,cr1t,OG,1996-07-13,4,ESL One Frankfurt 2016,1,157273.0,314546.0,2016-06-19,7279,12,0.7587701737060174,1281.9491251567042,52983841,385669378639,144,1728,1
44,2016-07-13,cr1t,OG,1996-07-13,4,The Summit 5,2,22735.0,101045.0,2016-07-17,7305,13,0.690704753194093,1229.509115914212,53363025,389816897625,169,2197,1
44,2016-08-02,cr1t,OG,1996-07-13,4,The International 2016,9,311557.0,13916298.0,2016-08-13,7325,14,1.0,1237.1139878227582,53655625,393027453125,196,2744,1
44,2016-09-28,cr1t,Evil Geniuses,1996-07-13,5,Mars Dota 2 League 2016 Autumn,1,112500.0,250000.0,2016-10-02,7382,15,0.7556410841788738,1260.0358370542872,54493924,402274146968,225,3375,1
44,2016-11-10,cr1t,Evil Geniuses,1996-07-13,5,Northern Arena BEAT Invitational,4,8000.0,100000.0,2016-11-13,7425,16,0.6999346815311969,1147.4757276039763,55130625,409344890625,256,4096,1
