v1,id,player,start,country,name,dob,team,tour,end,ageattour,elo32diff,cumelo,intage,std,mean,normal,quarterattour,intage2,start2,ageattoursq,id_effect
139,8,AdmiralBulldog,2014-09-18,Sweden,Henrik Ahnberg,1990-12-19,Alliance,NVIDIA Game 24,2014-09-19,8674,-.83651662,-440.25726,23,315.82224,-393.41885,-.14830625,23,529,18sep2014,75238272,-582.15857
104,8,AdmiralBulldog,2014-10-02,Sweden,Henrik Ahnberg,1990-12-19,Alliance,World Cyber Arena 2014,2014-10-05,8688,-17.900478,-458.15775,23,315.82224,-393.41885,-.20498522,23,529,02oct2014,75481344,-582.15857
103,8,AdmiralBulldog,2014-10-09,Sweden,Henrik Ahnberg,1990-12-19,Alliance,ESL One New York 2014,2014-10-10,8695,22.338926,-435.81882,23,315.82224,-393.41885,-.13425264,23,529,09oct2014,75603024,-582.15857
101,8,AdmiralBulldog,2014-10-31,Sweden,Henrik Ahnberg,1990-12-19,Alliance,XMG Captains Draft 2.0,2014-12-21,8717,-97.920883,-533.73969,23,315.82224,-393.41885,-.44430324,23,529,31oct2014,75986088,-582.15857
96,8,AdmiralBulldog,2015-01-21,Sweden,Henrik Ahnberg,1990-12-19,Alliance,Dota Pit League Season 3,2015-07-12,8799,-57.046261,-590.78595,24,315.82224,-393.41885,-.62493098,24,576,21jan2015,77422400,-582.15857
98,8,AdmiralBulldog,2015-03-28,Sweden,Henrik Ahnberg,1990-12-19,Alliance,ASUS ROG DreamLeague Season 3,2015-06-15,8865,-179.45447,-770.24042,24,315.82224,-393.41885,-1.1931446,24,576,28mar2015,78588224,-582.15857
100,8,AdmiralBulldog,2015-04-06,Sweden,Henrik Ahnberg,1990-12-19,Alliance,i-League Season 3,2015-05-23,8874,-74.398117,-844.63855,24,315.82224,-393.41885,-1.4287142,24,576,06apr2015,78747872,-582.15857
99,8,AdmiralBulldog,2015-04-20,Sweden,Henrik Ahnberg,1990-12-19,Alliance,joinDOTA MLG Pro League Season 2,2015-06-07,8888,-73.376511,-918.01501,24,315.82224,-393.41885,-1.6610489,24,576,20apr2015,78996544,-582.15857
138,8,AdmiralBulldog,2015-05-03,Sweden,Henrik Ahnberg,1990-12-19,Alliance,RoG Play It Cool Dota 2 Invitational,2015-05-03,8901,0,-918.01501,24,315.82224,-393.41885,-1.6610489,24,576,03may2015,79227800,-582.15857
97,8,AdmiralBulldog,2015-06-20,Sweden,Henrik Ahnberg,1990-12-19,Alliance,ESL One Frankfurt 2015,2015-06-21,8949,-.0079009812,-918.02295,24,315.82224,-393.41885,-1.6610739,24,576,20jun2015,80084600,-582.15857
134,8,AdmiralBulldog,2015-09-07,Sweden,Henrik Ahnberg,1990-12-19,Alliance,The Defense Season 5,2015-12-06,9028,54.195194,-863.82776,24,315.82224,-393.41885,-1.4894736,24,576,07sep2015,81504784,-582.15857
136,8,AdmiralBulldog,2015-09-20,Sweden,Henrik Ahnberg,1990-12-19,Alliance,Dota 2 Champions League Season 6,2015-11-12,9041,193.63177,-670.19598,24,315.82224,-393.41885,-.87636995,24,576,20sep2015,81739680,-582.15857
137,8,AdmiralBulldog,2015-09-21,Sweden,Henrik Ahnberg,1990-12-19,Alliance,World Cyber Arena 2015 - European Pro Qualifiers,2015-09-24,9042,.44477361,-669.75122,24,315.82224,-393.41885,-.87496167,24,576,21sep2015,81757760,-582.15857
135,8,AdmiralBulldog,2015-09-29,Sweden,Henrik Ahnberg,1990-12-19,Alliance,ASUS ROG DreamLeague Season 4,2015-11-28,9050,16.024532,-653.72668,24,315.82224,-393.41885,-.82422256,24,576,29sep2015,81902496,-582.15857
95,8,AdmiralBulldog,2015-11-13,Sweden,Henrik Ahnberg,1990-12-19,Alliance,Frankfurt Major 2015,2015-11-21,9095,-101.29706,-755.02374,24,315.82224,-393.41885,-1.1449633,24,576,13nov2015,82719024,-582.15857
94,8,AdmiralBulldog,2015-12-17,Sweden,Henrik Ahnberg,1990-12-19,Alliance,World Cyber Arena 2015,2015-12-20,9129,87.251923,-667.77179,25,315.82224,-393.41885,-.86869425,25,625,17dec2015,83338640,-582.15857
93,8,AdmiralBulldog,2016-01-13,Sweden,Henrik Ahnberg,1990-12-19,Alliance,SL i-League StarSeries Season 1,2016-01-17,9156,102.07212,-565.69971,25,315.82224,-393.41885,-.54549938,25,625,13jan2016,83832336,-582.15857
133,8,AdmiralBulldog,2016-01-19,Sweden,Henrik Ahnberg,1990-12-19,Alliance,Captains Draft 3.0,2016-02-17,9162,-12.213034,-577.91272,25,315.82224,-393.41885,-.58416998,25,625,19jan2016,83942240,-582.15857
92,8,AdmiralBulldog,2016-02-25,Sweden,Henrik Ahnberg,1990-12-19,Alliance,The Shanghai Major 2016,2016-03-06,9199,-2.0206358,-579.93335,25,315.82224,-393.41885,-.59056801,25,625,25feb2016,84621600,-582.15857
91,8,AdmiralBulldog,2016-04-14,Sweden,Henrik Ahnberg,1990-12-19,Alliance,StarLadder i-League Invitational #1,2016-04-17,9248,-45.229725,-625.16309,25,315.82224,-393.41885,-.73378062,25,625,14apr2016,85525504,-582.15857
90,8,AdmiralBulldog,2016-05-09,Sweden,Henrik Ahnberg,1990-12-19,Alliance,EPICENTER 2016,2016-05-15,9273,6.3640141,-618.79907,25,315.82224,-393.41885,-.71362996,25,625,09may2016,85988528,-582.15857
89,8,AdmiralBulldog,2016-06-03,Sweden,Henrik Ahnberg,1990-12-19,Alliance,The Manila Major 2016,2016-06-12,9298,42.527653,-576.27142,25,315.82224,-393.41885,-.57897305,25,625,03jun2016,86452800,-582.15857
88,8,AdmiralBulldog,2016-06-17,Sweden,Henrik Ahnberg,1990-12-19,Alliance,ESL One Frankfurt 2016,2016-06-19,9312,-22.759626,-599.03101,25,315.82224,-393.41885,-.65103769,25,625,17jun2016,86713344,-582.15857
132,8,AdmiralBulldog,2016-07-03,Sweden,Henrik Ahnberg,1990-12-19,Alliance,Global Grand Masters,2016-07-26,9328,-49.827892,-648.85895,25,315.82224,-393.41885,-.8088097,25,625,03jul2016,87011584,-582.15857
87,8,AdmiralBulldog,2016-08-02,Sweden,Henrik Ahnberg,1990-12-19,Alliance,The International 2016,2016-08-13,9358,6.7216148,-642.13733,25,315.82224,-393.41885,-.78752679,25,625,02aug2016,87572160,-582.15857
131,8,AdmiralBulldog,2016-08-23,Sweden,Henrik Ahnberg,1990-12-19,Alliance,World Cyber Arena 2016 EU Main Qualifier,2016-09-01,9379,-13.606253,-655.74359,25,315.82224,-393.41885,-.83060879,25,625,23aug2016,87965640,-582.15857
148,9,AfterLife,2016-01-13,Russia,Vasily Shishkin,1997-03-13,Team Spirit,SL i-League StarSeries Season 1,2016-01-17,6880,-41.815575,-41.815575,18,23.983154,-50.002861,.34137648,18,324,13jan2016,47334400,-78.22332
147,9,AfterLife,2016-01-27,Russia,Vasily Shishkin,1997-03-13,Team Spirit,MarsTV Dota 2 League 2015 Winter,2016-01-31,6894,-1.1568767,-42.97245,18,23.983154,-50.002861,.29313943,18,324,27jan2016,47527236,-78.22332
146,9,AfterLife,2016-02-25,Russia,Vasily Shishkin,1997-03-13,Team Spirit,The Shanghai Major 2016,2016-03-06,6923,-26.872961,-69.845413,18,23.983154,-50.002861,-.82735378,18,324,25feb2016,47927928,-78.22332
145,9,AfterLife,2016-06-03,Russia,Vasily Shishkin,1997-03-13,Team Empire,The Manila Major 2016,2016-06-12,7022,-13.931012,-83.776428,19,23.983154,-50.002861,-1.4082203,19,361,03jun2016,49308484,-78.22332
152,9,AfterLife,2017-05-02,Russia,Vasily Shishkin,1997-03-13,Vega Squadron,Mr. Cat Invitational Europe,2017-05-18,7355,52.829315,-30.947111,20,23.983154,-50.002861,.7945472,20,400,02may2017,54096024,-78.22332
151,9,AfterLife,2017-05-04,Russia,Vasily Shishkin,1997-03-13,Vega Squadron,DreamLeague Season 7 EU Division,2017-05-21,7357,12.220034,-18.727077,20,23.983154,-50.002861,1.3040729,20,400,04may2017,54125448,-78.22332
144,9,AfterLife,2017-05-18,Russia,Vasily Shishkin,1997-03-13,Vega Squadron,StarLadder i-League Invitational #2,2017-05-21,7371,-46.959538,-65.686615,20,23.983154,-50.002861,-.6539489,20,400,18may2017,54331640,-78.22332
150,9,AfterLife,2017-07-21,Russia,Vasily Shishkin,1997-03-13,Vega Squadron,DreamLeague Season 7,2017-07-22,7435,-8.4830427,-74.169662,20,23.983154,-50.002861,-1.0076573,20,400,21jul2017,55279224,-78.22332
149,9,AfterLife,2017-11-19,Russia,Vasily Shishkin,1997-03-13,Vega Squadron,Perfect World Masters,2017-11-26,7556,52.084251,-22.085407,20,23.983154,-50.002861,1.1640443,20,400,19nov2017,57093136,-78.22332
183,10,Agressif,2014-09-12,China,Sun Zheng,1991-11-11,CDEC Gaming,ECL 2014 Autumn,2014-12-30,8341,83.289322,83.289322,22,164.43887,282.15836,-1.2093797,22,484,12sep2014,69572280,84.607666
184,10,Agressif,2014-10-25,China,Sun Zheng,1991-11-11,CDEC Gaming,G-League 2014,2014-12-27,8384,37.73996,121.02928,22,164.43887,282.15836,-.97987217,22,484,25oct2014,70291456,84.607666
186,10,Agressif,2014-11-01,China,Sun Zheng,1991-11-11,CDEC Gaming,MSI Beat IT 2014,2014-11-02,8391,16.686604,137.71588,22,164.43887,282.15836,-.87839615,22,484,01nov2014,70408880,84.607666
185,10,Agressif,2014-12-06,China,Sun Zheng,1991-11-11,CDEC Gaming,National Electronic Sports Open 2014,2014-12-07,8426,-.81867945,136.8972,23,164.43887,282.15836,-.88337475,23,529,06dec2014,70997472,84.607666
171,10,Agressif,2015-01-05,China,Sun Zheng,1991-11-11,CDEC Gaming,Dota 2 League Season 5,2015-01-06,8456,-11.413074,125.48413,23,164.43887,282.15836,-.95278096,23,529,05jan2015,71503936,84.607666
170,10,Agressif,2015-01-29,China,Sun Zheng,1991-11-11,CDEC Gaming,Dota 2 Asia Championships 2015,2015-02-09,8480,-72.132118,53.352016,23,164.43887,282.15836,-1.3914371,23,529,29jan2015,71910400,84.607666
182,10,Agressif,2015-04-06,China,Sun Zheng,1991-11-11,CDEC Gaming,VPGame Pro League Season 1,2015-04-19,8547,.8963989,54.248413,23,164.43887,282.15836,-1.3859857,23,529,06apr2015,73051208,84.607666
180,10,Agressif,2015-04-11,China,Sun Zheng,1991-11-11,CDEC Gaming,ECL 2015 Spring,2015-06-14,8552,111.48672,165.73514,23,164.43887,282.15836,-.70800298,23,529,11apr2015,73136704,84.607666
179,10,Agressif,2015-04-14,China,Sun Zheng,1991-11-11,CDEC Gaming,World Cyber Arena 2015 - Chinese Pro Qualifiers,2015-07-05,8555,127.43829,293.17343,23,164.43887,282.15836,.066985823,23,529,14apr2015,73188024,84.607666
181,10,Agressif,2015-05-07,China,Sun Zheng,1991-11-11,CDEC Gaming,MarsTV Dota 2 League 2015 Spring - Chinese League,2015-05-21,8578,80.421349,373.59479,23,164.43887,282.15836,.55605114,23,529,07may2015,73582080,84.607666
178,10,Agressif,2015-05-09,China,Sun Zheng,1991-11-11,CDEC Gaming,G-League 2015,2015-07-10,8580,65.667511,439.2623,23,164.43887,282.15836,.95539409,23,529,09may2015,73616400,84.607666
169,10,Agressif,2015-06-03,China,Sun Zheng,1991-11-11,CDEC Gaming,MarsTV Dota 2 League 2015 Spring,2015-06-07,8605,-44.624378,394.63791,23,164.43887,282.15836,.6840204,23,529,03jun2015,74046024,84.607666
168,10,Agressif,2015-07-27,China,Sun Zheng,1991-11-11,CDEC Gaming,The International 2015,2015-08-08,8659,123.05057,517.68848,23,164.43887,282.15836,1.4323262,23,529,27jul2015,74978280,84.607666
167,10,Agressif,2015-10-03,China,Sun Zheng,1991-11-11,CDEC Gaming,ESL One New York 2015,2015-10-04,8727,-38.248215,479.44025,23,164.43887,282.15836,1.1997279,23,529,03oct2015,76160528,84.607666
166,10,Agressif,2015-10-16,China,Sun Zheng,1991-11-11,CDEC Gaming,MLG World Finals 2015,2015-10-18,8740,27.924253,494.15842,23,164.43887,282.15836,1.2892332,23,529,16oct2015,76387600,84.607666
165,10,Agressif,2015-10-26,China,Sun Zheng,1991-11-11,CDEC Gaming,Nanyang Dota 2 Championships Season 1,2015-11-01,8750,-32.395004,461.7634,23,164.43887,282.15836,1.0922298,23,529,26oct2015,76562496,84.607666
164,10,Agressif,2015-11-13,China,Sun Zheng,1991-11-11,CDEC Gaming,Frankfurt Major 2015,2015-11-21,8768,10.415852,472.17926,24,164.43887,282.15836,1.1555717,24,576,13nov2015,76877824,84.607666
163,10,Agressif,2015-12-17,China,Sun Zheng,1991-11-11,CDEC Gaming,World Cyber Arena 2015,2015-12-20,8802,-9.0198298,463.15942,24,164.43887,282.15836,1.1007195,24,576,17dec2015,77475200,84.607666
177,10,Agressif,2015-12-25,China,Sun Zheng,1991-11-11,CDEC Gaming,Dota 2 Radiant & Dire Cup 2015,2015-12-27,8810,-52.610878,410.54855,24,164.43887,282.15836,.78077763,24,576,25dec2015,77616096,84.607666
175,10,Agressif,2016-01-01,China,Sun Zheng,1991-11-11,CDEC Gaming,Shanghai Dota 2 Open #1,2016-01-03,8817,-1.5817556,408.9668,24,164.43887,282.15836,.77115852,24,576,01jan2016,77739488,84.607666
162,10,Agressif,2016-02-25,China,Sun Zheng,1991-11-11,CDEC Gaming,The Shanghai Major 2016,2016-03-06,8872,-18.036844,390.92996,24,164.43887,282.15836,.66147125,24,576,25feb2016,78712384,84.607666
161,10,Agressif,2016-04-14,China,Sun Zheng,1991-11-11,LGD Gaming,StarLadder i-League Invitational #1,2016-04-17,8921,-16.275133,374.65482,24,164.43887,282.15836,.5624975,24,576,14apr2016,79584240,84.607666
174,10,Agressif,2016-05-18,China,Sun Zheng,1991-11-11,LGD Gaming,Dota2 Professional League Season 1,2016-07-17,8955,85.971687,460.6265,24,164.43887,282.15836,1.0853161,24,576,18may2016,80192024,84.607666
160,10,Agressif,2016-06-03,China,Sun Zheng,1991-11-11,LGD Gaming,The Manila Major 2016,2016-06-12,8971,-22.979322,437.64719,24,164.43887,282.15836,.94557214,24,576,03jun2016,80478840,84.607666
173,10,Agressif,2016-06-13,China,Sun Zheng,1991-11-11,LGD Gaming,World Cyber Arena 2016 Chinese Qualifiers S2,2016-09-25,8981,-185.20529,252.44188,24,164.43887,282.15836,-.1807144,24,576,13jun2016,80658360,84.607666
159,10,Agressif,2016-07-06,China,Sun Zheng,1991-11-11,LGD Gaming,Nanyang Dota 2 Championships Season 2,2016-07-10,9004,-3.0704629,249.37141,24,164.43887,282.15836,-.19938676,24,576,06jul2016,81072016,84.607666
158,10,Agressif,2016-08-02,China,Sun Zheng,1991-11-11,LGD Gaming,The International 2016,2016-08-13,9031,-116.01086,133.36057,24,164.43887,282.15836,-.90488207,24,576,02aug2016,81558960,84.607666
157,10,Agressif,2017-02-23,China,Sun Zheng,1991-11-11,Team VGJ,StarLadder i-League StarSeries Season 3,2017-02-26,9236,102.07824,235.4388,25,164.43887,282.15836,-.28411502,25,625,23feb2017,85303696,84.607666
172,10,Agressif,2017-03-15,China,Sun Zheng,1991-11-11,Team VGJ,Dota2 Professional League Season 3 (2017 S1) - Top,2017-04-16,9256,-140.58276,94.856049,25,164.43887,282.15836,-1.1390392,25,625,15mar2017,85673536,84.607666
156,10,Agressif,2017-03-27,China,Sun Zheng,1991-11-11,Team VGJ,Dota 2 Asia Championships 2017,2017-04-04,9268,-20.633114,74.222931,25,164.43887,282.15836,-1.264515,25,625,27mar2017,85895824,84.607666
155,10,Agressif,2017-04-24,China,Sun Zheng,1991-11-11,Team VGJ,The Kiev Major 2017,2017-04-30,9296,-2.5105791,71.712357,25,164.43887,282.15836,-1.2797825,25,625,24apr2017,86415616,84.607666
154,10,Agressif,2017-05-18,China,Sun Zheng,1991-11-11,Team VGJ,StarLadder i-League Invitational #2,2017-05-21,9320,47.700321,119.41267,25,164.43887,282.15836,-.98970318,25,625,18may2017,86862400,84.607666
153,10,Agressif,2017-06-14,China,Sun Zheng,1991-11-11,Team VGJ,DOTA Summit 7,2017-06-18,9347,-1.1864561,118.22622,25,164.43887,282.15836,-.99691838,25,625,14jun2017,87366408,84.607666
193,11,Ahfu,2016-07-06,Malaysia,Tue Soon,1994-06-06,WarriorsGaming.Unity,Nanyang Dota 2 Championships Season 2,2016-07-10,8066,-22.338362,-22.338362,22,81.158318,34.21777,-.6968618,22,484,06jul2016,65060356,-127.59104
197,11,Ahfu,2016-09-09,Malaysia,Tue Soon,1994-06-06,WarriorsGaming.Unity,MPGL Southeast Asian Championship,2016-09-11,8131,6.8836098,-15.454753,22,81.158318,34.21777,-.61204475,22,484,09sep2016,66113160,-127.59104
192,11,Ahfu,2016-12-03,Malaysia,Tue Soon,1994-06-06,WarriorsGaming.Unity,The Boston Major 2016,2016-12-10,8216,-7.6560459,-23.110798,22,81.158318,34.21777,-.70637941,22,484,03dec2016,67502656,-127.59104
191,11,Ahfu,2016-12-14,Malaysia,Tue Soon,1994-06-06,WarriorsGaming.Unity,World Cyber Arena 2016,2016-12-16,8227,-.8571735,-23.967972,22,81.158318,34.21777,-.71694118,22,484,14dec2016,67683528,-127.59104
190,11,Ahfu,2017-01-06,Malaysia,Tue Soon,1994-06-06,WarriorsGaming.Unity,ESL One Genting 2017,2017-01-08,8250,-26.202429,-50.170399,22,81.158318,34.21777,-1.0397969,22,484,06jan2017,68062496,-127.59104
189,11,Ahfu,2017-06-04,Malaysia,Tue Soon,1994-06-06,LGD.Forever Young,EPICENTER 2017,2017-06-11,8399,50.611931,.44152883,23,81.158318,34.21777,-.41617718,23,529,04jun2017,70543200,-127.59104
188,11,Ahfu,2017-07-05,Malaysia,Tue Soon,1994-06-06,LGD.Forever Young,Mars Dota 2 League 2017,2017-07-09,8430,-11.439862,-10.998333,23,81.158318,34.21777,-.55713457,23,529,05jul2017,71064896,-127.59104
187,11,Ahfu,2017-08-02,Malaysia,Tue Soon,1994-06-06,LGD.Forever Young,The International 2017,2017-08-12,8458,74.282639,63.284309,23,81.158318,34.21777,.35814616,23,529,02aug2017,71537760,-127.59104
196,11,Ahfu,2017-09-30,Malaysia,Tue Soon,1994-06-06,LGD.Forever Young,Dota2 Professional League Season 4 (2017 S2)- Top,2017-11-12,8517,81.272919,144.55722,23,81.158318,34.21777,1.3595582,23,529,30sep2017,72539288,-127.59104
195,11,Ahfu,2017-11-19,Malaysia,Tue Soon,1994-06-06,LGD.Forever Young,Perfect World Masters,2017-11-26,8567,9.8988657,154.45609,23,81.158318,34.21777,1.481528,23,529,19nov2017,73393488,-127.59104
194,11,Ahfu,2017-12-08,Malaysia,Tue Soon,1994-06-06,LGD.Forever Young,MDL Macau,2017-12-10,8586,5.2408385,159.69693,23,81.158318,34.21777,1.5461035,23,529,08dec2017,73719392,-127.59104
245,12,Akke,2012-08-26,Sweden,Joakim Akterhall,1988-05-26,Counter Logic Gaming,The International 2012,2012-09-02,8858,-146.70914,-146.70914,24,324.83817,-555.17834,1.2574544,24,576,26aug2012,78464160,-777.4021
243,12,Akke,2013-02-10,Sweden,Joakim Akterhall,1988-05-26,Alliance,The Premier League Season 4,2013-04-28,9026,199.54765,52.838516,24,324.83817,-555.17834,1.8717531,24,576,10feb2013,81468672,-777.4021
257,12,Akke,2013-03-14,Sweden,Joakim Akterhall,1988-05-26,Alliance,DreamHack Dota 2 Invitational,2013-04-18,9058,-79.622787,-26.784267,24,324.83817,-555.17834,1.6266378,24,576,14mar2013,82047360,-777.4021
242,12,Akke,2013-03-16,Sweden,Joakim Akterhall,1988-05-26,Alliance,G-1 Champions League Season 5,2013-05-26,9060,25.509262,-1.2750051,24,324.83817,-555.17834,1.7051671,24,576,16mar2013,82083600,-777.4021
244,12,Akke,2013-03-18,Sweden,Joakim Akterhall,1988-05-26,Alliance,RaidCall EMS One Spring Season,2013-04-21,9062,-94.971405,-96.246414,24,324.83817,-555.17834,1.4128017,24,576,18mar2013,82119840,-777.4021
240,12,Akke,2013-05-19,Sweden,Joakim Akterhall,1988-05-26,Alliance,StarLadder StarSeries Season 6,2013-07-07,9124,34.15028,-62.09613,24,324.83817,-555.17834,1.5179318,24,576,19may2013,83247376,-777.4021
237,12,Akke,2013-05-20,Sweden,Joakim Akterhall,1988-05-26,Alliance,The Premier League Season 5,2013-07-21,9125,-15.66218,-142.67851,25,324.83817,-555.17834,1.2698625,25,625,20may2013,83265624,-777.4021
236,12,Akke,2013-05-21,Sweden,Joakim Akterhall,1988-05-26,Alliance,The Defense Season 4,2013-07-24,9126,-19.349253,-162.02776,25,324.83817,-555.17834,1.2102968,25,625,21may2013,83283872,-777.4021
241,12,Akke,2013-06-15,Sweden,Joakim Akterhall,1988-05-26,Alliance,DreamHack Summer 2013,2013-06-17,9151,18.463003,-143.56476,25,324.83817,-555.17834,1.2671343,25,625,15jun2013,83740800,-777.4021
239,12,Akke,2013-06-19,Sweden,Joakim Akterhall,1988-05-26,Alliance,RaidCall EMS One Summer Season,2013-07-14,9155,-6.8787532,-150.44351,25,324.83817,-555.17834,1.2459583,25,625,19jun2013,83814024,-777.4021
235,12,Akke,2013-08-02,Sweden,Joakim Akterhall,1988-05-26,Alliance,The International 2013,2013-08-11,9199,124.92615,-25.517361,25,324.83817,-555.17834,1.630538,25,625,02aug2013,84621600,-777.4021
234,12,Akke,2013-08-31,Sweden,Joakim Akterhall,1988-05-26,Alliance,StarLadder StarSeries Season 7,2013-10-13,9228,-81.452309,-106.96967,25,324.83817,-555.17834,1.3797907,25,625,31aug2013,85155984,-777.4021
230,12,Akke,2013-09-02,Sweden,Joakim Akterhall,1988-05-26,Alliance,RaidCall EMS One Fall Season,2013-12-08,9230,-91.600456,-198.57013,25,324.83817,-555.17834,1.0978026,25,625,02sep2013,85192896,-777.4021
233,12,Akke,2013-09-11,Sweden,Joakim Akterhall,1988-05-26,Alliance,WePlay Dota2 League Season 2,2013-11-10,9239,38.236614,-160.33351,25,324.83817,-555.17834,1.2155124,25,625,11sep2013,85359120,-777.4021
228,12,Akke,2013-10-17,Sweden,Joakim Akterhall,1988-05-26,Alliance,Dota 2 Champions League Season 1,2014-01-15,9275,-39.890602,-200.22411,25,324.83817,-555.17834,1.092711,25,625,17oct2013,86025624,-777.4021
256,12,Akke,2013-10-21,Sweden,Joakim Akterhall,1988-05-26,Alliance,Fragbite Masters 2013,2013-12-14,9279,-8.7471466,-208.97125,25,324.83817,-555.17834,1.0657833,25,625,21oct2013,86099840,-777.4021
231,12,Akke,2013-11-04,Sweden,Joakim Akterhall,1988-05-26,Alliance,ASUS ROG DreamLeague Kick-Off Season,2013-11-30,9293,-110.53865,-319.50992,25,324.83817,-555.17834,.72549486,25,625,04nov2013,86359848,-777.4021
232,12,Akke,2013-11-22,Sweden,Joakim Akterhall,1988-05-26,Alliance,MLG Championship Columbus,2013-11-24,9311,-47.194698,-366.70462,25,324.83817,-555.17834,.580208,25,625,22nov2013,86694720,-777.4021
227,12,Akke,2013-11-25,Sweden,Joakim Akterhall,1988-05-26,Alliance,StarLadder StarSeries Season 8,2014-01-19,9314,-32.650703,-399.35532,25,324.83817,-555.17834,.47969428,25,625,25nov2013,86750592,-777.4021
229,12,Akke,2014-01-07,Sweden,Joakim Akterhall,1988-05-26,Alliance,Dota 2 League Season 4,2014-01-08,9357,-32.5476,-431.90292,25,324.83817,-555.17834,.37949792,25,625,07jan2014,87553448,-777.4021
226,12,Akke,2014-02-09,Sweden,Joakim Akterhall,1988-05-26,Alliance,Dota 2 Champions League Season 2,2014-04-15,9390,-76.834229,-508.73715,25,324.83817,-555.17834,.1429671,25,625,09feb2014,88172096,-777.4021
255,12,Akke,2014-02-18,Sweden,Joakim Akterhall,1988-05-26,Alliance,XMG Captains Draft Invitational,2014-04-01,9399,-73.244453,-581.98163,25,324.83817,-555.17834,-.082512729,25,625,18feb2014,88341200,-777.4021
223,12,Akke,2014-03-03,Sweden,Joakim Akterhall,1988-05-26,Alliance,ASUS ROG DreamLeague Season 1,2014-06-16,9412,11.731915,-570.24969,25,324.83817,-555.17834,-.046396546,25,625,03mar2014,88585744,-777.4021
225,12,Akke,2014-03-05,Sweden,Joakim Akterhall,1988-05-26,Alliance,StarLadder StarSeries Season 9,2014-04-20,9414,-124.68414,-694.93384,25,324.83817,-555.17834,-.43023121,25,625,05mar2014,88623392,-777.4021
224,12,Akke,2014-03-29,Sweden,Joakim Akterhall,1988-05-26,Alliance,WPC 2014,2014-06-02,9438,-18.779814,-713.71362,25,324.83817,-555.17834,-.48804405,25,625,29mar2014,89075840,-777.4021
222,12,Akke,2014-04-01,Sweden,Joakim Akterhall,1988-05-26,Alliance,HyperX D2L Western Challenge,2014-06-24,9441,52.536552,-661.17706,25,324.83817,-555.17834,-.32631257,25,625,01apr2014,89132480,-777.4021
